product_id,product_name,jumlah_penjualan,harga,diskon,status
P04439,Produk 4439,182,120531,13,Laris
P04440,Produk 4440,196,138658,5,Tidak
P04441,Produk 4441,155,141292,12,Laris
P04442,Produk 4442,159,143975,9,Laris
P04443,Produk 4443,151,103784,19,Laris
P04444,Produk 4444,154,118273,19,Laris
P04445,Produk 4445,203,142332,8,Tidak
P04446,Produk 4446,155,86189,11,Tidak
P04447,Produk 4447,122,118408,8,Tidak
P04448,Produk 4448,180,111035,12,Laris
P04449,Produk 4449,114,133089,16,Laris
P04450,Produk 4450,154,135152,13,Laris
P04451,Produk 4451,163,90530,10,Tidak
P04452,Produk 4452,205,133275,8,Laris
P04453,Produk 4453,226,145791,10,Tidak
P04454,Produk 4454,141,118985,19,Laris
P04455,Produk 4455,191,117062,6,Tidak
P04456,Produk 4456,218,121107,8,Tidak
P04457,Produk 4457,86,124466,20,Laris
P04458,Produk 4458,189,88718,18,Laris
P04459,Produk 4459,154,94069,10,Tidak
P04460,Produk 4460,159,85902,19,Laris
P04461,Produk 4461,141,117924,18,Laris
P04462,Produk 4462,180,140866,6,Tidak
P04463,Produk 4463,167,93384,17,Laris
P04464,Produk 4464,156,130808,15,Laris
P04465,Produk 4465,178,76031,18,Laris
P04466,Produk 4466,178,115263,8,Tidak
P04467,Produk 4467,181,69339,19,Laris
P04468,Produk 4468,176,95449,14,Laris
P04469,Produk 4469,216,182638,9,Tidak
P04470,Produk 4470,163,116584,17,Laris
P04471,Produk 4471,166,117355,14,Laris
P04472,Produk 4472,190,84411,16,Tidak
P04473,Produk 4473,122,116599,18,Laris
P04474,Produk 4474,138,110798,18,Laris
P04475,Produk 4475,91,72513,12,Tidak
P04476,Produk 4476,152,130020,15,Laris
P04477,Produk 4477,161,90750,18,Laris
P04478,Produk 4478,181,133501,7,Tidak
P04479,Produk 4479,179,112048,10,Tidak
P04480,Produk 4480,145,101392,19,Laris
P04481,Produk 4481,210,148363,11,Tidak
P04482,Produk 4482,201,134049,4,Tidak
P04483,Produk 4483,126,99446,20,Laris
P04484,Produk 4484,97,55500,16,Tidak
P04485,Produk 4485,187,135334,11,Tidak
P04486,Produk 4486,192,91189,14,Laris
P04487,Produk 4487,201,88391,10,Tidak
P04488,Produk 4488,169,113825,13,Laris
P04489,Produk 4489,111,128694,17,Laris
P04490,Produk 4490,243,138263,9,Tidak
P04491,Produk 4491,154,92975,21,Laris
P04492,Produk 4492,181,141221,9,Laris
P04493,Produk 4493,202,141222,7,Tidak
P04494,Produk 4494,203,125621,8,Tidak
P04495,Produk 4495,145,109764,16,Laris
P04496,Produk 4496,166,116453,9,Tidak
P04497,Produk 4497,188,129344,8,Tidak
P04498,Produk 4498,191,99585,10,Tidak
P04499,Produk 4499,188,124465,9,Laris
P04500,Produk 4500,126,127100,10,Tidak
P04501,Produk 4501,124,52035,11,Tidak
P04502,Produk 4502,166,115494,13,Tidak
P04503,Produk 4503,146,143635,10,Laris
P04504,Produk 4504,139,70311,10,Tidak
P04505,Produk 4505,168,97987,19,Laris
P04506,Produk 4506,162,100988,17,Laris
P04507,Produk 4507,180,124156,10,Tidak
P04508,Produk 4508,142,110245,13,Tidak
P04509,Produk 4509,196,86104,14,Laris
P04510,Produk 4510,156,85951,19,Laris
P04511,Produk 4511,218,108408,10,Tidak
P04512,Produk 4512,217,140465,8,Tidak
P04513,Produk 4513,184,118882,11,Laris
P04514,Produk 4514,197,111685,15,Laris
P04515,Produk 4515,136,104678,10,Tidak
P04516,Produk 4516,199,106422,14,Laris
P04517,Produk 4517,160,86163,19,Laris
P04518,Produk 4518,260,178465,7,Tidak
P04519,Produk 4519,132,84401,10,Tidak
P04520,Produk 4520,86,62191,18,Tidak
P04521,Produk 4521,155,90726,19,Laris
P04522,Produk 4522,109,74609,10,Tidak
P04523,Produk 4523,124,135599,15,Laris
P04524,Produk 4524,126,143349,9,Tidak
P04525,Produk 4525,180,141603,10,Laris
P04526,Produk 4526,74,126127,24,Laris
P04527,Produk 4527,190,107579,12,Laris
P04528,Produk 4528,99,72448,10,Tidak
P04529,Produk 4529,124,98367,22,Laris
P04530,Produk 4530,136,76601,25,Laris
P04531,Produk 4531,180,93729,14,Laris
P04532,Produk 4532,214,119151,10,Laris
P04533,Produk 4533,82,75369,13,Tidak
P04534,Produk 4534,160,95161,9,Tidak
P04535,Produk 4535,181,125662,9,Tidak
P04536,Produk 4536,166,114067,6,Tidak
P04537,Produk 4537,173,133818,14,Laris
P04538,Produk 4538,94,50545,12,Tidak
P04539,Produk 4539,124,112823,13,Laris
P04540,Produk 4540,240,153258,5,Tidak
P04541,Produk 4541,158,103357,8,Tidak
P04542,Produk 4542,143,74280,13,Tidak
P04543,Produk 4543,163,129252,14,Laris
P04544,Produk 4544,212,135542,11,Laris
P04545,Produk 4545,229,147352,8,Tidak
P04546,Produk 4546,97,86759,9,Tidak
P04547,Produk 4547,125,93606,14,Tidak
P04548,Produk 4548,124,142263,17,Laris
P04549,Produk 4549,136,116419,18,Laris
P04550,Produk 4550,172,88148,9,Tidak
P04551,Produk 4551,128,54476,7,Tidak
P04552,Produk 4552,146,109061,17,Laris
P04553,Produk 4553,215,97899,11,Tidak
P04554,Produk 4554,207,142930,8,Tidak
P04555,Produk 4555,136,115848,16,Laris
P04556,Produk 4556,111,109966,23,Laris
P04557,Produk 4557,167,120249,7,Tidak
P04558,Produk 4558,128,120289,17,Laris
P04559,Produk 4559,181,87906,13,Tidak
P04560,Produk 4560,180,91181,20,Laris
P04561,Produk 4561,163,86652,15,Laris
P04562,Produk 4562,206,118899,10,Tidak
P04563,Produk 4563,203,119105,12,Laris
P04564,Produk 4564,242,120163,7,Tidak
P04565,Produk 4565,190,103135,15,Laris
P04566,Produk 4566,135,120391,19,Laris
P04567,Produk 4567,159,126633,12,Laris
P04568,Produk 4568,250,160565,6,Tidak
P04569,Produk 4569,207,141040,6,Tidak
P04570,Produk 4570,194,96698,12,Laris
P04571,Produk 4571,127,97388,9,Tidak
P04572,Produk 4572,193,116415,14,Laris
P04573,Produk 4573,161,130107,17,Laris
P04574,Produk 4574,140,104227,21,Laris
P04575,Produk 4575,179,90659,11,Tidak
P04576,Produk 4576,209,126200,10,Laris
P04577,Produk 4577,174,113582,8,Tidak
P04578,Produk 4578,220,71290,15,Laris
P04579,Produk 4579,170,114038,7,Tidak
P04580,Produk 4580,199,118858,13,Laris
P04581,Produk 4581,221,86506,14,Laris
P04582,Produk 4582,166,99782,18,Laris
P04583,Produk 4583,173,104708,6,Tidak
P04584,Produk 4584,103,107426,13,Tidak
P04585,Produk 4585,173,108299,16,Laris
P04586,Produk 4586,186,83340,18,Laris
P04587,Produk 4587,217,127490,8,Tidak
P04588,Produk 4588,187,125630,15,Tidak
P04589,Produk 4589,150,116138,9,Tidak
P04590,Produk 4590,157,97653,19,Tidak
P04591,Produk 4591,160,149416,8,Laris
P04592,Produk 4592,201,110184,13,Laris
P04593,Produk 4593,113,91380,25,Laris
P04594,Produk 4594,117,137430,16,Laris
P04595,Produk 4595,165,87453,11,Tidak
P04596,Produk 4596,196,139844,12,Tidak
P04597,Produk 4597,192,91943,15,Laris
P04598,Produk 4598,151,139540,15,Laris
P04599,Produk 4599,148,114028,16,Laris
P04600,Produk 4600,153,88832,19,Laris
P04601,Produk 4601,228,93088,14,Laris
P04602,Produk 4602,137,118641,13,Laris
P04603,Produk 4603,171,91827,12,Tidak
P04604,Produk 4604,128,113348,20,Laris
P04605,Produk 4605,104,96434,10,Tidak
P04606,Produk 4606,190,99405,16,Laris
P04607,Produk 4607,199,116285,14,Laris
P04608,Produk 4608,133,123000,9,Tidak
P04609,Produk 4609,120,114200,20,Laris
P04610,Produk 4610,105,66230,11,Tidak
P04611,Produk 4611,134,116012,9,Tidak
P04612,Produk 4612,139,98349,19,Laris
P04613,Produk 4613,151,102621,17,Laris
P04614,Produk 4614,230,94337,14,Laris
P04615,Produk 4615,172,70913,19,Laris
P04616,Produk 4616,174,121081,13,Laris
P04617,Produk 4617,131,97978,19,Laris
P04618,Produk 4618,142,83175,20,Laris
P04619,Produk 4619,213,169043,6,Tidak
P04620,Produk 4620,129,62698,13,Tidak
P04621,Produk 4621,181,142556,12,Laris
P04622,Produk 4622,105,108221,22,Laris
P04623,Produk 4623,117,97094,11,Tidak
P04624,Produk 4624,182,100758,12,Laris
P04625,Produk 4625,158,118461,9,Tidak
P04626,Produk 4626,190,107985,16,Laris
P04627,Produk 4627,225,161265,5,Laris
P04628,Produk 4628,224,148623,9,Tidak
P04629,Produk 4629,139,124741,10,Tidak
P04630,Produk 4630,161,76343,11,Tidak
P04631,Produk 4631,177,102315,15,Laris
P04632,Produk 4632,140,93116,12,Laris
P04633,Produk 4633,211,92943,12,Laris
P04634,Produk 4634,172,135409,14,Laris
P04635,Produk 4635,150,84365,9,Tidak
P04636,Produk 4636,217,90402,13,Laris
P04637,Produk 4637,84,37261,13,Tidak
P04638,Produk 4638,180,146880,10,Laris
P04639,Produk 4639,146,97406,12,Tidak
P04640,Produk 4640,156,117083,15,Laris
P04641,Produk 4641,142,135047,16,Laris
P04642,Produk 4642,194,96493,14,Laris
P04643,Produk 4643,131,84155,8,Tidak
P04644,Produk 4644,212,97032,9,Tidak
P04645,Produk 4645,55,49045,13,Laris
P04646,Produk 4646,267,171957,7,Tidak
P04647,Produk 4647,168,96412,15,Laris
P04648,Produk 4648,150,99265,20,Laris
P04649,Produk 4649,211,116486,7,Tidak
P04650,Produk 4650,87,60389,13,Tidak
P04651,Produk 4651,149,123817,10,Tidak
P04652,Produk 4652,133,126291,20,Laris
P04653,Produk 4653,140,87506,12,Tidak
P04654,Produk 4654,211,105777,12,Tidak
P04655,Produk 4655,212,140433,10,Tidak
P04656,Produk 4656,165,105378,8,Tidak
P04657,Produk 4657,162,100149,19,Laris
P04658,Produk 4658,155,126836,11,Tidak
P04659,Produk 4659,211,111164,7,Tidak
P04660,Produk 4660,181,90110,16,Laris
P04661,Produk 4661,142,91285,21,Laris
P04662,Produk 4662,194,94498,15,Laris
P04663,Produk 4663,166,43673,24,Laris
P04664,Produk 4664,237,155351,9,Tidak
P04665,Produk 4665,175,64285,21,Laris
P04666,Produk 4666,128,90133,10,Tidak
P04667,Produk 4667,167,141681,11,Laris
P04668,Produk 4668,140,99554,22,Laris
P04669,Produk 4669,157,166048,9,Laris
P04670,Produk 4670,158,99623,15,Laris
P04671,Produk 4671,169,115121,15,Laris
P04672,Produk 4672,161,135196,14,Laris
P04673,Produk 4673,197,131094,10,Tidak
P04674,Produk 4674,164,117342,14,Laris
P04675,Produk 4675,188,100809,14,Laris
P04676,Produk 4676,162,95110,16,Tidak
P04677,Produk 4677,204,93180,12,Laris
P04678,Produk 4678,133,98232,21,Laris
P04679,Produk 4679,191,92578,9,Tidak
P04680,Produk 4680,132,75043,20,Laris
P04681,Produk 4681,143,75651,8,Tidak
P04682,Produk 4682,158,89336,13,Tidak
P04683,Produk 4683,166,107522,16,Laris
P04684,Produk 4684,216,152358,5,Tidak
P04685,Produk 4685,195,145089,8,Tidak
P04686,Produk 4686,211,86360,15,Laris
P04687,Produk 4687,135,133739,17,Laris
P04688,Produk 4688,157,80422,7,Tidak
P04689,Produk 4689,111,109117,21,Laris
P04690,Produk 4690,134,100169,22,Laris
P04691,Produk 4691,154,75279,21,Laris
P04692,Produk 4692,114,103438,12,Tidak
P04693,Produk 4693,192,94599,16,Laris
P04694,Produk 4694,123,92207,11,Tidak
P04695,Produk 4695,219,132960,8,Tidak
P04696,Produk 4696,124,124807,18,Laris
P04697,Produk 4697,191,105998,12,Laris
P04698,Produk 4698,161,88672,19,Laris
P04699,Produk 4699,109,119384,18,Laris
P04700,Produk 4700,199,97840,14,Laris
P04701,Produk 4701,198,81939,18,Laris
P04702,Produk 4702,227,76848,15,Laris
P04703,Produk 4703,171,116859,12,Laris
P04704,Produk 4704,147,114557,7,Laris
P04705,Produk 4705,184,105406,16,Laris
P04706,Produk 4706,148,109401,18,Laris
P04707,Produk 4707,219,72675,15,Laris
P04708,Produk 4708,169,134371,13,Laris
P04709,Produk 4709,106,77108,13,Tidak
P04710,Produk 4710,156,104212,8,Tidak
P04711,Produk 4711,161,121942,14,Laris
P04712,Produk 4712,119,88040,12,Tidak
P04713,Produk 4713,176,96489,15,Laris
P04714,Produk 4714,112,91730,23,Laris
P04715,Produk 4715,154,105822,16,Tidak
P04716,Produk 4716,168,102923,8,Tidak
P04717,Produk 4717,95,132703,21,Laris
P04718,Produk 4718,181,98062,16,Laris
P04719,Produk 4719,219,115756,10,Laris
P04720,Produk 4720,192,99424,15,Laris
P04721,Produk 4721,131,93181,20,Laris
P04722,Produk 4722,139,103385,13,Tidak
P04723,Produk 4723,188,172910,7,Tidak
P04724,Produk 4724,147,68766,13,Tidak
P04725,Produk 4725,140,105619,10,Tidak
P04726,Produk 4726,176,98392,19,Laris
P04727,Produk 4727,174,117886,15,Laris
P04728,Produk 4728,142,75995,11,Tidak
P04729,Produk 4729,156,112002,13,Tidak
P04730,Produk 4730,201,142437,7,Tidak
P04731,Produk 4731,183,75595,3,Tidak
P04732,Produk 4732,123,97019,21,Laris
P04733,Produk 4733,201,121327,8,Tidak
P04734,Produk 4734,133,127920,5,Tidak
P04735,Produk 4735,182,72012,20,Laris
P04736,Produk 4736,184,107729,14,Tidak
P04737,Produk 4737,204,82093,12,Laris
P04738,Produk 4738,179,101532,12,Laris
P04739,Produk 4739,199,123859,9,Tidak
P04740,Produk 4740,191,99812,15,Tidak
P04741,Produk 4741,117,91461,12,Tidak
P04742,Produk 4742,209,77521,14,Tidak
P04743,Produk 4743,118,93791,10,Tidak
P04744,Produk 4744,187,120835,10,Tidak
P04745,Produk 4745,129,93744,13,Tidak
P04746,Produk 4746,165,129705,13,Laris
P04747,Produk 4747,154,132087,9,Tidak
P04748,Produk 4748,145,83273,13,Tidak
P04749,Produk 4749,162,108676,12,Tidak
P04750,Produk 4750,147,72567,11,Tidak
P04751,Produk 4751,143,110142,7,Tidak
P04752,Produk 4752,140,91094,12,Tidak
P04753,Produk 4753,151,132666,14,Laris
P04754,Produk 4754,163,115137,10,Tidak
P04755,Produk 4755,150,137897,12,Laris
P04756,Produk 4756,157,103346,19,Laris
P04757,Produk 4757,193,138112,9,Tidak
P04758,Produk 4758,138,96112,21,Laris
P04759,Produk 4759,168,91842,6,Laris
P04760,Produk 4760,208,123197,10,Tidak
P04761,Produk 4761,290,154919,6,Tidak
P04762,Produk 4762,134,46875,10,Tidak
P04763,Produk 4763,114,98398,6,Tidak
P04764,Produk 4764,194,89658,18,Laris
P04765,Produk 4765,157,86981,20,Laris
P04766,Produk 4766,155,122403,15,Laris
P04767,Produk 4767,157,106936,10,Laris
P04768,Produk 4768,146,93723,22,Laris
P04769,Produk 4769,194,97285,13,Laris
P04770,Produk 4770,166,118303,14,Laris
P04771,Produk 4771,134,63907,12,Laris
P04772,Produk 4772,170,122263,14,Laris
P04773,Produk 4773,213,101287,13,Laris
P04774,Produk 4774,160,119134,18,Tidak
P04775,Produk 4775,179,131335,11,Tidak
P04776,Produk 4776,142,136111,11,Tidak
P04777,Produk 4777,186,96745,13,Tidak
P04778,Produk 4778,177,102420,7,Tidak
P04779,Produk 4779,91,42774,10,Tidak
P04780,Produk 4780,212,87163,9,Tidak
P04781,Produk 4781,143,81880,7,Tidak
P04782,Produk 4782,160,134443,13,Laris
P04783,Produk 4783,160,125104,17,Laris
P04784,Produk 4784,151,98261,14,Tidak
P04785,Produk 4785,147,117748,8,Tidak
P04786,Produk 4786,224,138746,5,Laris
P04787,Produk 4787,192,123676,9,Tidak
P04788,Produk 4788,96,48563,15,Tidak
P04789,Produk 4789,156,96360,11,Tidak
P04790,Produk 4790,169,50562,11,Tidak
P04791,Produk 4791,207,174865,9,Tidak
P04792,Produk 4792,161,107107,17,Laris
P04793,Produk 4793,147,84931,7,Tidak
P04794,Produk 4794,149,157792,8,Tidak
P04795,Produk 4795,118,95662,21,Laris
P04796,Produk 4796,158,109962,9,Tidak
P04797,Produk 4797,174,90730,17,Laris
P04798,Produk 4798,156,100664,7,Laris
P04799,Produk 4799,174,110722,12,Tidak
P04800,Produk 4800,169,113450,15,Laris
P04801,Produk 4801,107,121974,22,Laris
P04802,Produk 4802,136,68789,23,Laris
P04803,Produk 4803,173,120158,11,Tidak
P04804,Produk 4804,189,140070,6,Tidak
P04805,Produk 4805,157,113132,9,Tidak
P04806,Produk 4806,159,82323,9,Tidak
P04807,Produk 4807,157,119519,12,Tidak
P04808,Produk 4808,171,102004,16,Laris
P04809,Produk 4809,131,99658,20,Laris
P04810,Produk 4810,219,144641,7,Tidak
P04811,Produk 4811,191,137085,11,Laris
P04812,Produk 4812,180,91575,17,Laris
P04813,Produk 4813,167,116652,15,Laris
P04814,Produk 4814,148,108766,16,Laris
P04815,Produk 4815,182,114396,16,Tidak
P04816,Produk 4816,146,138399,15,Laris
P04817,Produk 4817,121,115223,19,Laris
P04818,Produk 4818,146,72711,19,Laris
P04819,Produk 4819,199,130779,13,Laris
P04820,Produk 4820,151,103942,18,Laris
P04821,Produk 4821,194,111007,11,Laris
P04822,Produk 4822,234,160787,9,Tidak
P04823,Produk 4823,118,130248,16,Laris
P04824,Produk 4824,148,133499,15,Laris
P04825,Produk 4825,142,115231,19,Laris
P04826,Produk 4826,134,102743,19,Laris
P04827,Produk 4827,188,156774,9,Laris
P04828,Produk 4828,126,82264,8,Tidak
P04829,Produk 4829,140,156680,10,Tidak
P04830,Produk 4830,155,78654,20,Laris
P04831,Produk 4831,192,101835,12,Laris
P04832,Produk 4832,177,70635,19,Laris
P04833,Produk 4833,100,97664,22,Laris
P04834,Produk 4834,182,140328,13,Laris
P04835,Produk 4835,180,125829,10,Tidak
P04836,Produk 4836,132,69124,9,Tidak
P04837,Produk 4837,166,124100,10,Tidak
P04838,Produk 4838,106,70409,11,Tidak
P04839,Produk 4839,145,131440,13,Laris
P04840,Produk 4840,95,84850,14,Tidak
P04841,Produk 4841,163,73180,9,Tidak
P04842,Produk 4842,238,126196,6,Tidak
P04843,Produk 4843,127,83695,8,Tidak
P04844,Produk 4844,235,135554,11,Tidak
P04845,Produk 4845,167,129266,5,Laris
P04846,Produk 4846,161,129008,14,Laris
P04847,Produk 4847,213,94857,17,Laris
P04848,Produk 4848,170,102788,11,Tidak
P04849,Produk 4849,205,126310,11,Tidak
P04850,Produk 4850,189,113904,6,Tidak
P04851,Produk 4851,149,87089,9,Tidak
P04852,Produk 4852,206,143094,13,Laris
P04853,Produk 4853,112,90288,23,Laris
P04854,Produk 4854,131,103671,20,Laris
P04855,Produk 4855,126,112081,21,Laris
P04856,Produk 4856,184,94492,17,Laris
P04857,Produk 4857,130,117417,19,Laris
P04858,Produk 4858,147,102380,18,Laris
P04859,Produk 4859,175,136295,7,Tidak
P04860,Produk 4860,140,121681,2,Tidak
P04861,Produk 4861,152,114113,9,Tidak
P04862,Produk 4862,140,87974,11,Tidak
P04863,Produk 4863,246,180485,9,Tidak
P04864,Produk 4864,167,87732,21,Laris
P04865,Produk 4865,148,145670,11,Laris
P04866,Produk 4866,194,138155,10,Laris
P04867,Produk 4867,212,138808,11,Tidak
P04868,Produk 4868,162,98217,18,Laris
P04869,Produk 4869,143,90098,21,Laris
P04870,Produk 4870,136,114297,17,Laris
P04871,Produk 4871,168,124332,13,Tidak
P04872,Produk 4872,132,104237,7,Tidak
P04873,Produk 4873,178,83799,11,Tidak
P04874,Produk 4874,133,103315,21,Laris
P04875,Produk 4875,159,127396,14,Laris
P04876,Produk 4876,168,86976,18,Laris
P04877,Produk 4877,146,144567,13,Laris
P04878,Produk 4878,144,58256,11,Tidak
P04879,Produk 4879,87,88737,25,Laris
P04880,Produk 4880,144,77113,9,Tidak
P04881,Produk 4881,200,95623,11,Laris
P04882,Produk 4882,193,126114,9,Tidak
P04883,Produk 4883,148,108632,13,Tidak
P04884,Produk 4884,111,68875,16,Tidak
P04885,Produk 4885,180,108821,8,Tidak
P04886,Produk 4886,216,111733,11,Laris
P04887,Produk 4887,164,115079,16,Laris
P04888,Produk 4888,194,105153,12,Tidak
P04889,Produk 4889,193,104869,15,Tidak
P04890,Produk 4890,131,97117,6,Tidak
P04891,Produk 4891,155,121734,17,Laris
P04892,Produk 4892,167,140707,7,Tidak
P04893,Produk 4893,122,85889,10,Laris
P04894,Produk 4894,230,146379,4,Tidak
P04895,Produk 4895,170,136637,15,Laris
P04896,Produk 4896,188,88873,17,Laris
P04897,Produk 4897,60,83510,13,Tidak
P04898,Produk 4898,165,123397,14,Laris
P04899,Produk 4899,209,69873,18,Laris
P04900,Produk 4900,212,133026,8,Tidak
P04901,Produk 4901,152,93394,12,Tidak
P04902,Produk 4902,185,101061,14,Laris
P04903,Produk 4903,185,96154,15,Laris
P04904,Produk 4904,156,95900,19,Laris
P04905,Produk 4905,189,129711,12,Laris
P04906,Produk 4906,222,141616,10,Tidak
P04907,Produk 4907,157,103322,6,Tidak
P04908,Produk 4908,167,101723,15,Tidak
P04909,Produk 4909,192,129068,10,Laris
P04910,Produk 4910,199,111813,13,Laris
P04911,Produk 4911,165,104677,18,Laris
P04912,Produk 4912,158,109700,14,Laris
P04913,Produk 4913,131,95928,7,Tidak
P04914,Produk 4914,218,124486,8,Laris
P04915,Produk 4915,199,118381,11,Laris
P04916,Produk 4916,146,114093,18,Laris
P04917,Produk 4917,173,101103,14,Laris
P04918,Produk 4918,155,124982,15,Laris
P04919,Produk 4919,208,135342,10,Laris
P04920,Produk 4920,121,111778,21,Laris
P04921,Produk 4921,200,160167,5,Laris
P04922,Produk 4922,216,154282,11,Tidak
P04923,Produk 4923,169,86666,13,Tidak
P04924,Produk 4924,155,143957,8,Tidak
P04925,Produk 4925,90,69646,12,Laris
P04926,Produk 4926,124,70723,12,Tidak
P04927,Produk 4927,224,138202,6,Laris
P04928,Produk 4928,193,149641,10,Tidak
P04929,Produk 4929,144,93018,14,Tidak
P04930,Produk 4930,141,58940,13,Tidak
P04931,Produk 4931,145,126293,16,Laris
P04932,Produk 4932,131,102485,21,Laris
P04933,Produk 4933,173,92298,18,Laris
P04934,Produk 4934,185,110487,13,Tidak
P04935,Produk 4935,128,121247,19,Laris
P04936,Produk 4936,101,114107,7,Tidak
P04937,Produk 4937,168,163687,9,Tidak
P04938,Produk 4938,215,109593,11,Tidak
P04939,Produk 4939,145,119463,6,Tidak
P04940,Produk 4940,172,119092,10,Tidak
P04941,Produk 4941,114,91692,13,Tidak
P04942,Produk 4942,177,106957,16,Laris
P04943,Produk 4943,124,103412,21,Laris
P04944,Produk 4944,174,107311,12,Tidak
P04945,Produk 4945,196,144201,8,Laris
P04946,Produk 4946,175,119946,9,Tidak
P04947,Produk 4947,114,143934,17,Laris
P04948,Produk 4948,153,102003,17,Laris
P04949,Produk 4949,130,92579,23,Laris
P04950,Produk 4950,180,105440,15,Laris
P04951,Produk 4951,170,102616,17,Laris
P04952,Produk 4952,82,121562,12,Tidak
P04953,Produk 4953,209,124529,8,Tidak
P04954,Produk 4954,205,90801,14,Laris
P04955,Produk 4955,134,120563,17,Laris
P04956,Produk 4956,153,82818,11,Tidak
P04957,Produk 4957,116,76859,16,Tidak
P04958,Produk 4958,206,84953,14,Laris
P04959,Produk 4959,165,114786,15,Laris
P04960,Produk 4960,169,90588,5,Tidak
P04961,Produk 4961,104,68831,13,Tidak
P04962,Produk 4962,227,102504,13,Laris
P04963,Produk 4963,98,115075,23,Laris
P04964,Produk 4964,143,121831,15,Laris
P04965,Produk 4965,113,160309,12,Laris
P04966,Produk 4966,134,97819,20,Laris
P04967,Produk 4967,203,81100,16,Laris
P04968,Produk 4968,129,120932,14,Laris
P04969,Produk 4969,227,122520,6,Tidak
P04970,Produk 4970,113,87048,15,Tidak
P04971,Produk 4971,196,98475,9,Tidak
P04972,Produk 4972,95,88968,17,Tidak
P04973,Produk 4973,160,105148,18,Laris
P04974,Produk 4974,216,102288,12,Laris
P04975,Produk 4975,191,90622,15,Laris
P04976,Produk 4976,154,133012,12,Laris
P04977,Produk 4977,142,130701,15,Tidak
P04978,Produk 4978,143,101351,4,Tidak
P04979,Produk 4979,197,143335,7,Tidak
P04980,Produk 4980,165,92065,19,Laris
P04981,Produk 4981,129,77608,21,Laris
P04982,Produk 4982,169,114516,14,Laris
P04983,Produk 4983,218,121410,9,Laris
P04984,Produk 4984,136,98584,13,Tidak
P04985,Produk 4985,230,136059,10,Tidak
P04986,Produk 4986,181,58047,22,Laris
P04987,Produk 4987,98,101455,24,Laris
P04988,Produk 4988,187,119113,14,Laris
P04989,Produk 4989,154,110282,15,Laris
P04990,Produk 4990,146,118326,17,Laris
P04991,Produk 4991,207,94564,10,Tidak
